subject,trial_type,trial_num,ic_video_frame,hip_flex,knee_valg,trunk_lean,ankle_angle_sagittal,peak_vgrf_bw,loading_rate_bw_s,bw_N,knee_moment_avg_Nmkg,hip_moment_avg_Nmkg,z_hip_flex,z_knee_valg,z_trunk_lean,z_ankle_angle_sagittal,KScore_raw,z_peak_vgrf_bw,z_loading_rate_bw_s,DScore_orig_raw,z_up_peak_vgrf_bw,z_up_loading_rate_bw_s,z_up_knee_moment_avg_Nmkg,z_up_hip_moment_avg_Nmkg,DScore_upgraded_raw
sub09,CMJ,1,784,5.545922532386751,12.963339263642464,1.8037123526595809,178.74316139245457,2.324826799522968,38.11191474627816,981.0,2.9297699268720327,3.903245931666072,0.35067765056509403,0.26732395915185925,0.4268910585060712,-0.6028038907494369,0.11052219436839689,-1.4951736772808932,-0.49365336505011886,-0.9944135211655061,-1.4951736772808932,-0.49365336505011886,-1.4157597140857525,-1.614201443519727,-1.254697049984123
sub09,CMJ,2,627,6.394496004844796,13.92400485949491,1.685903485554221,176.42124261697177,2.64657732762328,42.00916393052825,981.0,2.476308880450953,3.119898172615443,0.11982428750027536,0.549641929422994,0.471582620744399,-0.5474542858825181,0.14839863794628758,-1.3000475689647673,-0.47327955597471255,-0.8866635624697399,-1.3000475689647673,-0.47327955597471255,-1.6493797924518976,-1.9213487306058188,-1.336013911999299
sub09,CMJ,3,617,3.6901774961273617,19.44665934721961,4.422820229032909,176.5695392268929,4.3662865937181445,103.95920461233678,981.0,5.6474340508057015,7.579928353174729,0.8555307911780949,2.1726256317795913,-0.5666845996075932,-0.5509893616349127,0.4776206154287951,-0.25712720917702847,-0.14942079267941938,-0.20327400092822392,-0.25712720917702847,-0.14942079267941938,-0.015637453051049008,-0.17259007973395354,-0.1486938836603626
sub09,DJ,1,1037,5.558580631452729,15.492567108642874,0.5482926125330655,166.60424115460205,4.464112572470693,87.5316190680528,981.0,5.153433880466785,7.307920563502792,0.3472340303787073,1.0106070273043546,0.9031427263954811,-0.31343785186357004,0.4868864830537432,-0.19780049217394197,-0.23529995401242737,-0.21655022309318467,-0.19780049217394197,-0.23529995401242737,-0.2701430151457906,-0.27924316413834765,-0.2456216563676269
sub09,DJ,2,625,6.226391688169867,12.170320591718152,0.71887034028171,167.76758257662476,3.997952429161888,86.91200932960626,981.0,5.7003505952010585,8.177533322840336,0.16555685882106838,0.03427364194327892,0.8384329526453161,-0.3411694369276891,0.1742735041204936,-0.48050403629237226,-0.23853911320280935,-0.35952157474759083,-0.48050403629237226,-0.23853911320280935,0.01162479438140038,0.061728258527985705,-0.1614225241464489
sub09,DJ,3,643,5.939128236181658,14.508308166480436,2.3624818461797163,153.59254673149655,4.5857105313455655,111.8465983255016,981.0,6.441186422346921,9.090460386212422,0.24370652544332524,0.7213555042226499,0.21491820612136392,-0.0032667327992397547,0.2941783757470248,-0.12405722084342573,-0.10818754173308508,-0.1161223812882554,-0.12405722084342573,-0.10818754173308508,0.39329842513809676,0.41968303350818187,0.14518417401744196
sub10,CMJ,1,1011,4.317127082966334,17.22034634631268,2.964779574541052,154.65491619456557,4.363484117940804,92.8400876157618,863.2800000000001,8.64196379626611,11.405566448603302,0.6849699319343701,1.5183624101987674,-0.01356736609783824,-0.02859136113010118,0.5402934037262995,-0.2588267749720289,-0.20754865570927977,-0.23318771534065433,-0.2588267749720289,-0.20754865570927977,1.5271241123041974,1.3274261631262563,0.5970437111872863
sub10,CMJ,2,1131,5.09747487941067,14.820901103460988,1.8948190495552288,155.72155669778493,3.672938151991894,57.38965862487334,863.2800000000001,4.620574586866331,5.9850260745259245,0.4726772795991864,0.8132195242005207,0.3923291387229119,-0.054017801973608774,0.4060520351372525,-0.6776094503092458,-0.392874314335491,-0.5352418823223684,-0.6776094503092458,-0.392874314335491,-0.5446685359409544,-0.7979444033974304,-0.6032741759957804
sub10,CMJ,3,1136,4.024502642204643,13.649853512692818,0.5084975351226559,150.27447681287623,4.731984368710398,96.57110956551831,863.2800000000001,6.256278121237204,8.030078644086219,0.7645780489181804,0.4690750265273139,0.9182392486061212,0.0758289964982921,0.5569303301374768,-0.03534922461422532,-0.18804383955133724,-0.11169653208278128,-0.03534922461422532,-0.18804383955133724,0.29803491322953635,0.003911913202165732,0.019638440566534878
sub10,DJ,1,882,3.9382133677180873,16.95330449212352,3.995620539179888,163.56970809487603,5.468384049243872,84.12898537298263,863.2800000000001,8.59402620693201,11.652734004304188,0.7880529392584857,1.4398848269714575,-0.40462361051255424,-0.24110103819681603,0.3955532793801433,0.4112415072677651,-0.2530880414503734,0.07907673290869585,0.4112415072677651,-0.2530880414503734,1.5024269890004314,1.4243394986303166,0.7712299883620349
sub10,DJ,2,822,2.6498604742735066,16.545117427227417,2.2243316215104625,159.45624945454043,4.37761026961668,56.12320858482922,863.2800000000001,9.69797227692497,12.787208578023604,1.1385477495716567,1.3199278469880709,0.26732639504421646,-0.14304493357203332,0.6456892645079778,-0.25025994831203485,-0.39949498704578995,-0.3248774676789124,-0.25025994831203485,-0.39949498704578995,2.071172572373575,1.869162099525187,0.8226449341352343
sub10,DJ,3,652,3.878026203353228,16.88847128833436,0.2261904213461076,167.2333581828576,3.093344976789106,39.65826893319368,863.2800000000001,4.742028923571479,6.022569299974701,0.8044267828417823,1.4208318093772458,1.0253342937896366,-0.3284346636800185,0.7305395555821615,-1.029104633088394,-0.4855694259747081,-0.757337029531551,-1.029104633088394,-0.4855694259747081,-0.4820960793145105,-0.7832238661752031,-0.6949985011382039
sub14,CMJ,1,611,4.946443478947804,11.613341991558835,0.4849509798511457,160.25897144405502,5.477696113565839,92.8423070095905,500.31,5.919424299335088,8.45100745911623,0.5137651851923769,-0.12940981727533168,0.927171787949478,-0.162180118405698,0.2873367593652063,0.4168888231626702,-0.20753705329332145,0.10467588493467436,0.4168888231626702,-0.20753705329332145,0.1244900919228088,0.1689562911289242,0.12569953823027044
sub14,CMJ,2,578,5.166018761780674,11.491256655532672,0.4075874780501434,164.2092762214778,3.2283376640467285,38.43259123865153,500.31,2.2883461057343486,3.216317132777573,0.45403000122410464,-0.16528794637205627,0.9565201370225773,-0.2563469819682655,0.24722880247659007,-0.9472381078918805,-0.49197695142560927,-0.7196075296587449,-0.9472381078918805,-0.49197695142560927,-1.7462169485996717,-1.883543271031451,-1.2672438197371532
sub14,CMJ,3,602,5.5968088041637785,7.230258276874432,1.3720864169814806,168.58930813066348,2.74547480757243,33.894750710770744,500.31,3.2969136037163405,4.151293349715335,0.33683410330037794,-1.417499349367025,0.590631172828558,-0.36075762631886876,-0.21269792488923944,-1.2400710383940594,-0.5156996060875985,-0.8778853222408289,-1.2400710383940594,-0.5156996060875985,-1.2266097634274669,-1.516943117773222,-1.1248308814205867
sub14,DJ,1,817,5.346686939588508,13.526851155145389,2.7242752359189906,160.90834318412732,4.752971858619531,74.26518529093018,500.31,5.643870862273509,8.25120766358303,0.4048794470299972,0.43292740547033126,0.07766952363901852,-0.1776597594699172,0.18445415416735744,-0.022621328708437506,-0.30465343286590424,-0.16363738078717088,-0.022621328708437506,-0.30465343286590424,-0.017473183795054574,0.09061565065431205,-0.06353307367877108
sub14,DJ,2,956,5.038004563840634,10.90642456419915,3.906672328621904,157.77635188931362,4.874961410644151,77.38033985149445,500.31,5.330106398166775,7.720105813500776,0.4888561053549581,-0.33715691897557004,-0.37088052660202936,-0.10299974877315121,-0.08054527224894813,0.05135942489694751,-0.28836821186597206,-0.11850439348451228,0.05135942489694751,-0.28836821186597206,-0.1791225234057155,-0.11762710045391592,-0.13343960270716398
